0.0088105	-0.005224118	0.0017113419	-0.01316551	-0.007946959	0.004661822	-0.0037357027	0.008571118	0.018933749	-0.0014779421	0.0068279468	-5.928558e-05	-0.00042200062	-0.0037023753	-0.0049508745	0.014941068	0.012293995	-0.011480665	0.008031463	-0.016973259	0.008690516	0.004828581	-0.020591678	-0.0062823226	0.00055776245	-0.0067947856	-0.018759776	0.00707046	-0.010590508	0.017384158	-0.003793769	0.019268788
-0.037569925	0.006076965	0.002048392	-0.002349778	0.0062236143	-0.048672117	0.01816593	-0.005845545	-0.025000703	0.020999389	0.010328073	-0.042837933	-0.026719145	0.034108836	0.038405273	0.031428207	0.008967047	-0.036537625	-0.03737531	0.018796332	0.008816345	-0.050273795	0.0066790474	-0.01153724	0.0020757017	-0.018921984	-0.003562196	-0.022793138	0.004955764	0.0055291997	0.017304895	-0.0070466315
0.017406005	0.016062291	-0.06364462	-0.0030070213	0.08681881	0.03256201	-0.017859627	0.0645679	-0.024118662	0.010283447	-0.08143627	0.00024623878	-0.018386746	0.10329782	-0.02081265	-0.045350704	-0.01766121	0.031399343	-0.062889814	0.024996975	0.0048956606	-0.014794291	0.013838279	0.03389752	0.022293558	-0.006683415	0.013395042	-0.039702997	0.009958959	-0.0074617565	-0.0022941793	-0.0076537817
-0.014057496	0.04489284	0.021067059	0.03659357	-0.0120481085	-0.029929731	-0.031583715	0.02148047	0.00912354	-0.05671853	0.018878317	-0.0008522152	-0.0073318565	0.023017647	-0.018579185	-0.031853568	-0.034593757	0.0616714	-0.006442114	0.0218952	-0.011165643	-0.036243644	0.020551711	0.05505571	0.066403896	0.027349893	0.00948703	-0.014278517	0.0136945965	0.03212819	0.03923679	0.016099993
-0.0034595178	-0.039328445	-0.0014034075	0.031185456	-0.002631444	0.03455743	-0.076477595	0.027534008	-0.012029384	-0.10973707	-0.02034688	0.03498249	-0.0390244	0.05309187	-0.021861296	-0.08312996	-0.00850411	0.04698174	0.03481251	0.033577885	-0.012579916	0.0046309642	-0.11324905	0.031581916	-0.01884808	0.0060849576	-0.015055452	-0.006117417	0.0030637323	0.014531556	-0.01917903	0.028366815
-0.014777728	0.053354923	0.007019306	0.0332902	0.035301335	-0.006570126	-0.06431384	-0.049043164	-0.019879637	0.0078010634	0.07433166	-0.036079004	0.0357857	-0.026872214	0.01591567	0.029311476	-0.014922037	-0.060984354	-0.053295538	0.046808172	0.021245418	0.00198496	-0.01680397	0.03232013	0.011912795	0.017175827	0.056591615	0.019357888	-0.03334899	0.00030394536	-0.010135208	-0.042593945
0.0048786276	0.0132456245	-0.030147366	0.064032726	-0.038758095	-0.0020594147	0.13556156	0.07492413	0.04862272	-0.052694146	-0.0713197	0.039738014	0.027320396	0.047694366	0.014089478	-0.0072021447	0.026537688	0.07482566	0.0014664042	0.07850603	-0.024238361	0.05027864	-0.046400122	-0.012957429	0.09044153	0.00477814	0.0039687785	-0.033746038	0.06976419	0.049472563	-0.017418085	0.039981835
0.0019248792	0.05464694	0.039845195	0.014523152	-0.05879123	-0.017455997	-0.040603846	0.002920728	0.021476885	0.0360862	-0.034672584	-0.031186564	0.017271215	-0.0014584188	0.0066090943	-0.049732417	-0.0041083763	0.05191443	0.013807948	0.027553285	-0.08089478	-0.1382684	0.0045973165	-0.026573118	-0.01964379	-0.012260905	0.043389756	-0.031935498	0.009141002	-0.04594297	0.015674654	0.0028829877
0.06464595	0.06278522	0.01386382	-0.0067073368	0.0076996614	-0.082310304	-0.0017849747	0.019646397	-0.008500924	0.01732356	-0.019263955	0.008417703	-0.03388217	0.02037485	0.08721494	0.04924478	0.012865954	0.013966871	-0.053443126	0.0024795525	0.01083487	0.057366073	0.043782882	0.033572305	-0.019119581	0.06828489	0.057099883	-0.023527553	0.014273661	0.03694258	0.008317073	-0.0033558344
-0.0363007	-0.050902307	0.06668104	-0.063036546	-0.0035365522	-0.09617254	0.07664773	0.01784608	-0.043943852	0.004644515	0.019107388	-0.070384264	-0.023534313	-0.050946154	-0.053150576	0.018742548	-0.0048798737	0.000739416	-0.013965126	0.048278015	0.03166042	-0.06311761	-0.008156667	0.037564766	-0.029215632	0.022906022	0.0007924334	0.024957133	-0.045936573	0.078047484	-0.019664994	-0.021171538
-0.03801166	-0.016176166	-0.052097905	-0.009736293	-0.02845941	-0.050363235	0.024852341	0.038774088	-0.018955957	0.036609713	0.022214316	0.023146737	-0.029328	-0.065929264	-0.032208357	-0.040147837	0.008094234	0.012455925	-0.011987857	-0.07613682	-0.00815933	-0.008915584	-0.05602983	-0.09194399	0.042193312	-0.010261168	-0.014423814	0.062523104	0.025070243	0.04812693	-0.04464863	0.022119522
0.053994868	-0.11800761	0.052537706	0.061409708	0.04367463	-0.05332308	0.04193952	-0.034458168	0.06929867	-0.042189453	0.09041917	0.033939324	0.04237927	0.007869979	0.0102392975	-0.10039135	0.026721654	0.043881144	0.017945454	-0.034465753	0.0026186358	0.055192087	0.018705726	-0.014997666	-0.010611043	-0.0012822342	-0.03447492	-0.0030697507	0.000177929	0.062118556	-0.014373541	-0.016158173
0.016190074	-0.039603896	-0.020028584	0.101597965	-0.0022192346	-0.02208258	-0.033246424	0.010275495	-0.0029360233	-0.01229149	-0.016672501	0.011673033	0.03390352	0.005734377	0.03035277	-0.02178462	-0.09261566	-0.04215765	0.07977771	0.045749675	0.050776646	-0.01166291	0.0957744	0.033278275	-0.04462532	-0.05974531	0.0623828	-0.05216573	-0.010912673	-0.10198136	0.061744936	0.0019496977
-0.164182	-0.023474362	0.029594176	0.035348076	-0.02035833	0.0065687043	-0.052575644	-0.014305286	0.1070627	0.022444341	-0.081317335	-0.0019531576	0.15773755	-0.05659016	0.04555081	0.0051692696	-0.019360464	0.08058234	0.061890837	-0.023768328	-0.066846915	-0.009569958	0.0023709324	-0.045045365	-0.009985527	0.070612036	0.01286404	-0.006843204	-0.09025399	-0.03932572	0.012162293	-0.008093293
0.06285442	-0.02166768	0.048051883	0.010614789	-0.050381184	-0.013953488	0.046256397	0.08071586	0.090263955	0.06776753	-0.09282184	0.04013478	0.009316918	-0.07131138	-0.031634226	0.03153358	-0.049014263	-0.01897398	-0.024060324	0.0005033906	0.005024329	-0.0088938065	0.1076939	-0.004224018	-0.04048159	-0.039074525	-0.07950961	-0.028826475	-0.006452846	-0.015792511	-0.08963332	-0.025797887
-0.035607852	-0.013556653	-0.017204003	-0.060051598	0.03759076	0.08397232	-0.01556325	-0.015027614	0.0011948007	0.02120042	0.08956465	-0.015635855	-0.044679504	-0.03531555	-0.049147036	-0.04260369	0.07354717	0.033926543	0.09432526	-0.050022516	-0.028856803	0.09088505	0.024076555	0.0017550949	0.02934462	0.008878729	0.032360014	-0.10444919	0.042592183	-0.12777613	-0.069801524	-0.11021398
-0.036407456	0.028406562	0.05189558	-0.04042961	-0.019316122	-0.013608968	0.05266015	-0.051313374	-0.07600048	0.0010908479	0.02550887	0.09058723	0.042987816	-0.0072714854	0.016177269	0.024481194	0.034817196	-0.022976376	0.0159274	0.020627107	0.024689488	-0.0066804956	0.052762374	-0.054604027	-0.0037731861	0.009483878	0.06706607	0.01986747	-0.113895334	0.0510361	-0.0038260468	-0.07993223
-0.026260275	0.0031020888	0.01576963	0.08208849	0.06597205	0.010390751	-0.022072006	-0.031729355	-0.056592375	0.029234968	-0.026776727	0.043590404	0.039186873	-0.037918363	0.0028235384	0.0390818	0.03757168	0.02345581	0.07958916	0.078903265	0.019938149	0.06485078	-0.03621344	-0.03765104	-0.11487466	0.07582668	-0.08662425	0.040344503	0.081249565	-0.041058313	0.020275908	-0.031020416
0.0042954804	0.02779496	0.028082263	-0.064137086	-0.083591744	-0.11653361	-0.0011849102	-0.046482958	-0.00067575625	-0.08279219	0.10646821	-0.0022961246	0.028915053	-0.00946123	0.0058528488	-0.02136382	-0.004839172	-0.07759059	-0.042991996	-0.06870328	0.014744383	0.05294614	0.016875193	-0.036209796	-0.013308152	-0.1464115	0.088156044	0.033924017	-0.008689356	-0.054453734	-0.025974918	-0.06537739
-0.06351052	-0.04515672	-0.11414592	0.038251944	-0.021919753	-0.00809144	-0.03808879	-0.0065453085	-0.04141932	-0.06325765	-0.052714348	0.002805941	-0.040105205	0.032257795	-0.042489875	0.053718697	0.032367107	-0.02848987	-0.021757523	-0.015867032	-0.009456919	0.07195141	0.051638328	-0.0022943378	-0.054727297	0.13790257	0.015319961	0.03615235	-0.020536607	0.062427804	0.005171541	-0.04270018
-0.11112635	-0.058592003	-0.015138362	0.058382683	0.034125514	0.008434859	-0.04560949	-0.023096042	-0.051676445	0.014504134	-0.09090111	-0.01778223	0.05476787	-0.010618415	-0.037985187	0.05354012	-0.008449267	-0.09179192	-0.005347666	-0.02312379	-0.0224819	-0.08165265	-0.07536442	0.022106962	0.080393076	0.14180864	-0.010025345	-0.017633613	0.10385142	-0.10044028	-0.009162548	0.009865395
